date,bpm,location,calendar_event,people,mood,period,zone,sighes,laughs,speech,notes,photo
12/10/2012 16:20,17.47619048,Work,Call,Clients,,Afternoon,Normal,3,0,1,,
12/10/2012 16:25,17.42857143,Work,Call,Clients,,Afternoon,Normal,2,0,1,,
12/10/2012 16:30,17.04761905,Work,Call,Clients,,Afternoon,Normal,3,0,1,,
12/10/2012 16:35,17.23809524,Work,Call,Clients,,Afternoon,Normal,1,0,1,,
12/10/2012 16:40,15.80952381,Work,Call,Clients,,Afternoon,Normal,1,0,2,,
12/10/2012 16:45,15.71428571,Work,Call,Clients,,Afternoon,Normal,0,1,2,,
12/10/2012 16:50,13.57142857,Work,Call,Clients,,Afternoon,Normal,0,0,4,,
12/10/2012 16:55,14.14285714,Work,Computer,Co-workers,#BAD76C-2,Afternoon,Normal,0,0,2,,
12/10/2012 17:00,14.23809524,Work,Computer,Co-workers,,Evening,Normal,0,1,3,,
12/10/2012 17:05,14.38095238,Work,Computer,Co-workers,,Evening,Normal,0,1,2,,
12/10/2012 17:10,14.52380952,Work,Computer,Co-workers,,Evening,Normal,0,2,3,,
12/10/2012 17:15,13.85714286,Work,Computer,Co-workers,,Evening,Normal,0,1,2,,
12/10/2012 17:20,14.85714286,Work,Computer,Co-workers,,Evening,Normal,0,0,2,,
12/10/2012 17:25,14.57142857,Work,Computer,Co-workers,,Evening,Normal,0,1,0,,
12/10/2012 17:30,14.85714286,Work,Computer,Co-workers,,Evening,Normal,0,0,1,,
12/10/2012 17:35,14.42857143,Work,Computer,Co-workers,,Evening,Normal,0,2,3,,
12/10/2012 17:40,14,Work,Dinner,Co-workers,,Evening,Normal,0,2,1,,
12/10/2012 17:45,14.42857143,Work,Dinner,Co-workers,,Evening,Normal,0,1,2,,
12/10/2012 17:50,14,Work,Dinner,Co-workers,,Evening,Normal,0,1,4,,
12/10/2012 17:55,13.9047619,Work,Dinner,Co-workers,,Evening,Normal,0,2,2,,
12/10/2012 18:00,13.04761905,Work,Dinner,Co-workers,,Evening,Normal,0,2,2,,
12/10/2012 18:05,13.52380952,Work,Dinner,Co-workers,,Evening,Normal,0,0,3,,
12/10/2012 18:10,13.9047619,Work,Dinner,Co-workers,,Evening,Normal,0,2,2,,
12/10/2012 18:15,13.95238095,Work,Dinner,Co-workers,,Evening,Normal,0,2,3,,
12/10/2012 18:20,13.52380952,Work,Dinner,Co-workers,,Evening,Normal,0,0,2,,
12/10/2012 18:25,14.19047619,Work,Dinner,Co-workers,,Evening,Normal,0,1,4,,
12/10/2012 18:30,15.0952381,Work,Computer,Co-workers,,Evening,Normal,0,1,1,,
12/10/2012 18:35,15.80952381,Work,Computer,Co-workers,,Evening,Normal,0,1,4,,
12/10/2012 18:40,15.42857143,Work,Computer,Co-workers,,Evening,Normal,0,2,3,,
12/10/2012 18:45,14.52380952,Work,Computer,Co-workers,#BAD76C-4,Evening,Normal,0,0,1,,
12/10/2012 18:50,14.62337662,Work,Computer,Co-workers,,Evening,Normal,0,1,2,,
12/10/2012 18:55,15.52813853,Work,Computer,Co-workers,,Evening,Normal,0,1,4,,
12/10/2012 19:00,16.57575758,Gym,Workout,Alone,,Evening,Normal,1,0,0,,
12/10/2012 19:05,17.0952381,Gym,Workout,Alone,,Evening,Normal,0,1,1,,
12/10/2012 19:10,17.61904762,Gym,Workout,Alone,#F79635-3,Evening,Elevated,0,1,0,,
12/10/2012 19:15,17.76190476,Gym,Workout,Alone,,Evening,Elevated,1,1,1,,
12/10/2012 19:20,17.76190476,Gym,Workout,Alone,,Evening,Elevated,1,0,1,,
12/10/2012 19:25,17.33333333,Gym,Workout,Alone,,Evening,Normal,1,1,0,,
12/10/2012 19:30,16.14285714,Gym,Workout,Alone,,Evening,Normal,1,0,1,,
12/10/2012 19:35,15,Home,TV,Alone,,Evening,Normal,0,1,0,,
12/10/2012 19:40,13.61904762,Home,TV,Alone,#A41D21-3,Evening,Normal,0,0,1,,
12/10/2012 19:45,14.57142857,Home,TV,Alone,,Evening,Normal,1,0,0,,
12/10/2012 19:50,14.80952381,Home,TV,Alone,,Evening,Normal,0,0,0,,
12/10/2012 19:55,15.0952381,Home,TV,Alone,,Evening,Normal,1,1,1,,
12/10/2012 20:00,14,Home,TV,Alone,,Evening,Normal,1,0,0,,
12/10/2012 20:05,14.0952381,Home,TV,Alone,,Evening,Normal,1,1,0,,
12/10/2012 20:10,14.33333333,Home,TV,Alone,,Evening,Normal,0,1,1,,
12/10/2012 20:15,15.04761905,Home,TV,Alone,,Evening,Normal,0,0,0,,
12/10/2012 20:20,15.04761905,Home,TV,Alone,,Evening,Normal,1,0,0,,
12/10/2012 20:25,15,Home,TV,Alone,,Evening,Normal,1,1,0,,
12/10/2012 20:30,15,Home,TV,Alone,,Evening,Normal,0,1,1,,
12/10/2012 20:35,12.33333333,Home,Computer,Alone,,Evening,Normal,1,1,1,,
12/10/2012 20:40,9.571428571,Home,Computer,Alone,,Evening,Normal,1,1,1,,
12/10/2012 20:45,7.238095238,Home,Computer,Alone,,Evening,Calm,0,0,1,,
12/10/2012 20:50,8,Home,Computer,Alone,,Evening,Normal,0,1,1,,
12/10/2012 20:55,8.80952381,Home,Computer,Alone,,Evening,Normal,1,1,0,,
12/10/2012 21:00,8.857142857,Home,Computer,Alone,#FAED23-2,Evening,Normal,1,1,1,,
12/10/2012 21:05,8.476190476,Home,Computer,Alone,,Evening,Normal,0,0,0,,
12/10/2012 21:10,8.714285714,Home,Computer,Alone,,Evening,Normal,1,0,0,,
12/10/2012 21:15,9.19047619,Home,Computer,Alone,,Evening,Normal,1,1,0,,
12/10/2012 21:20,9,Home,Computer,Alone,,Evening,Normal,1,0,0,,
12/10/2012 21:25,8.285714286,Home,Computer,Alone,,Evening,Normal,1,1,1,,
12/10/2012 21:30,8.428571429,Home,Computer,Alone,,Evening,Normal,1,0,1,,
12/10/2012 21:35,9.238095238,Home,TV,Alone,,Evening,Normal,1,0,1,,
12/10/2012 21:40,9.380952381,Home,TV,Alone,,Evening,Normal,0,1,1,,
12/10/2012 21:45,9.047619048,Home,TV,Alone,,Evening,Normal,0,0,1,,
12/10/2012 21:50,8.285714286,Home,TV,Alone,,Evening,Normal,1,0,1,,
12/10/2012 21:55,10.04761905,Home,TV,Alone,,Evening,Normal,0,1,1,,
12/10/2012 22:00,11.9047619,Home,Bed,Alone,,Evening,Normal,1,0,1,,
12/10/2012 22:05,14.0952381,Home,Bed,Alone,,Evening,Normal,0,1,1,,
12/10/2012 22:10,14.28571429,Home,Bed,Alone,,Evening,Normal,1,1,0,,
12/10/2012 22:15,14.71428571,Home,Bed,Alone,,Evening,Normal,0,1,0,,
12/10/2012 22:20,14.42857143,Home,Bed,Alone,,Evening,Normal,0,0,0,,
12/10/2012 22:25,14.47619048,Home,Bed,Alone,,Evening,Normal,1,1,1,,
12/10/2012 22:30,14.14285714,Home,Bed,Alone,,Evening,Normal,1,1,0,,
12/10/2012 22:35,14.14285714,Home,Bed,Alone,,Evening,Normal,1,1,0,,
12/10/2012 22:40,14.71428571,Home,Bed,Alone,,Evening,Normal,1,1,0,,
12/10/2012 22:45,13.95238095,Home,Bed,Alone,,Evening,Normal,0,0,1,,
12/10/2012 22:50,11.85714286,Home,Bed,Alone,,Evening,Normal,0,0,0,,
12/10/2012 22:55,9.857142857,Home,Bed,Alone,,Evening,Normal,1,1,0,,
12/10/2012 23:00,8.571428571,Home,Bed,Alone,,Evening,Normal,1,1,1,,
12/10/2012 23:05,8.571428571,Home,Bed,Alone,,Evening,Normal,1,0,0,,
12/10/2012 23:10,8.19047619,Home,Bed,Alone,,Evening,Normal,1,1,1,,
12/10/2012 23:15,8.428571429,Home,Bed,Alone,,Evening,Normal,1,1,0,,
12/10/2012 23:20,9.047619048,Home,Bed,Alone,,Evening,Normal,1,0,0,,
12/10/2012 23:25,8.714285714,Home,Bed,Alone,,Evening,Normal,1,1,0,,
12/10/2012 23:30,8.619047619,Home,Bed,Alone,,Evening,Normal,0,0,1,,
12/10/2012 23:35,9,Home,Bed,Alone,,Evening,Normal,0,1,1,,
12/10/2012 23:40,9.523809524,Home,Bed,Alone,,Evening,Normal,0,1,1,,
12/10/2012 23:45,9.761904762,Home,Bed,Alone,,Evening,Normal,0,0,0,,
12/10/2012 23:50,9,Home,Bed,Alone,,Evening,Normal,0,0,0,,
12/10/2012 23:55,8.952380952,Home,Bed,Alone,,Evening,Normal,1,0,1,,
12/11/2012 9:00,8.571428571,Home,Breakfast,Alone,,Morning,Normal,0,0,0,,
12/11/2012 9:05,8.071428571,Home,Breakfast,Alone,#BAD76C-4,Morning,Normal,1,0,0,,
12/11/2012 9:10,8.095238095,Home,Breakfast,Alone,,Morning,Normal,1,0,0,,
12/11/2012 9:15,7.952380952,Home,Breakfast,Alone,,Morning,Calm,1,0,0,,
12/11/2012 9:20,7.761904762,Home,Breakfast,Alone,,Morning,Calm,0,0,0,,
12/11/2012 9:25,8.19047619,Home,Breakfast,Alone,,Morning,Normal,1,0,0,,
12/11/2012 9:30,8.380952381,Home,Breakfast,Alone,,Morning,Normal,1,0,2,,
12/11/2012 9:35,9.333333333,Home,Breakfast,Alone,,Morning,Normal,0,0,0,,
12/11/2012 9:40,8.904761905,Home,Breakfast,Alone,,Morning,Normal,0,0,1,,
12/11/2012 9:45,9.047619048,Home,Breakfast,Alone,,Morning,Normal,1,0,2,,
12/11/2012 9:50,8.476190476,Home,Breakfast,Alone,,Morning,Normal,0,0,3,,
12/11/2012 9:55,8.904761905,Home,Breakfast,Alone,,Morning,Normal,1,0,0,,
12/11/2012 10:00,11.14285714,Car,Driving,Alone,,Morning,Normal,0,0,4,,
12/11/2012 10:05,12.80952381,Car,Driving,Alone,,Morning,Normal,1,0,3,,
12/11/2012 10:10,14.0952381,Car,Driving,Alone,,Morning,Normal,1,0,3,,
12/11/2012 10:15,14.0952381,Work,Computer,Co-workers,,Morning,Normal,0,0,2,,
12/11/2012 10:20,14.28571429,Work,Computer,Co-workers,#529742-2,Morning,Normal,0,0,2,,
12/11/2012 10:25,14.38095238,Work,Computer,Co-workers,,Morning,Normal,0,0,2,,
12/11/2012 10:30,13.66666667,Work,Computer,Co-workers,,Morning,Normal,0,0,0,,
12/11/2012 10:35,13.61904762,Work,Computer,Co-workers,,Morning,Normal,0,0,3,,
12/11/2012 10:40,14.14285714,Work,Computer,Co-workers,,Morning,Normal,0,0,2,,
12/11/2012 10:45,13.9047619,Work,Computer,Co-workers,#F79635-3,Morning,Normal,1,0,2,,
12/11/2012 10:50,14.61904762,Work,Computer,Co-workers,,Morning,Normal,2,0,0,,
12/11/2012 10:55,14.57142857,Work,Computer,Co-workers,,Morning,Normal,0,0,1,,
12/11/2012 11:00,14.85714286,Work,Computer,Alone,,Morning,Normal,0,0,0,,
12/11/2012 11:05,14.85714286,Work,Computer,Alone,,Morning,Normal,1,0,1,,
12/11/2012 11:10,14.52380952,Work,Computer,Alone,,Morning,Normal,3,0,1,,
12/11/2012 11:15,14.42857143,Work,Computer,Alone,#FAED23-1,Morning,Normal,2,0,0,,
12/11/2012 11:20,13.85714286,Work,Computer,Alone,,Morning,Normal,3,0,1,,
12/11/2012 11:25,14.04761905,Work,Computer,Alone,,Morning,Normal,3,0,0,,
12/11/2012 11:30,14,Work,Computer,Alone,,Morning,Normal,3,0,0,,
12/11/2012 11:35,14.23809524,Work,Computer,Alone,,Morning,Normal,3,0,1,,
12/11/2012 11:40,14.47619048,Work,Computer,Alone,,Morning,Normal,1,0,1,,
12/11/2012 11:45,15.23809524,Work,Computer,Alone,,Morning,Normal,1,0,1,,
12/11/2012 11:50,14.61904762,Work,Computer,Alone,,Morning,Normal,2,0,0,,
12/11/2012 11:55,14.42857143,Work,Computer,Alone,,Morning,Normal,0,2,0,,
12/11/2012 12:00,13.76190476,Work,Lunch,Alone,,Afternoon,Normal,1,4,1,,
12/11/2012 12:05,13.57142857,Work,Lunch,Alone,,Afternoon,Normal,1,4,2,,
12/11/2012 12:10,13,Work,Lunch,Alone,,Afternoon,Normal,0,4,2,,
12/11/2012 12:15,13.57142857,Work,Lunch,Alone,,Afternoon,Normal,0,4,3,,
12/11/2012 12:20,14.80952381,Work,Lunch,Alone,#8CC63E-2,Afternoon,Normal,1,5,1,,
12/11/2012 12:25,15.38095238,Work,Call,Clients,,Afternoon,Normal,1,5,2,,
12/11/2012 12:30,15.19047619,Work,Call,Clients,,Afternoon,Normal,0,5,0,,
12/11/2012 12:35,14.19047619,Work,Call,Clients,,Afternoon,Normal,1,4,4,,
12/11/2012 12:40,13.57142857,Work,Call,Clients,,Afternoon,Normal,1,1,2,,
12/11/2012 12:45,13.71428571,Work,Call,Clients,,Afternoon,Normal,1,3,4,,
12/11/2012 12:50,14.52380952,Work,Call,Clients,,Afternoon,Normal,0,3,0,,http://cdn.funcheap.com/wp-content/uploads/2011/11/ikes-sandwich.jpg
12/11/2012 12:55,12.9047619,Work,Call,Clients,,Afternoon,Normal,1,0,1,,
12/11/2012 13:00,11.19047619,Work,Call,Clients,#FAED23-3,Afternoon,Normal,1,0,0,,
12/11/2012 13:05,9,Outside,Walk,Co-workers,,Afternoon,Normal,0,0,0,,
12/11/2012 13:10,9,Outside,Walk,Co-workers,,Afternoon,Normal,2,0,0,,
12/11/2012 13:15,8.142857143,Outside,Walk,Co-workers,,Afternoon,Normal,0,0,0,,
12/11/2012 13:20,7.904761905,Outside,Walk,Co-workers,,Afternoon,Calm,1,0,0,,
12/11/2012 13:25,7.571428571,Outside,Walk,Co-workers,#BAD76C-2,Afternoon,Calm,0,0,0,,
12/11/2012 13:30,8.285714286,Outside,Walk,Co-workers,,Afternoon,Normal,0,0,3,,
12/11/2012 13:35,9.047619048,Outside,Walk,Co-workers,,Afternoon,Normal,1,3,1,,
12/11/2012 13:40,9.904761905,Outside,Walk,Co-workers,,Afternoon,Normal,1,4,5,,
12/11/2012 13:45,9.333333333,Outside,Walk,Co-workers,,Afternoon,Normal,0,3,4,,
12/11/2012 13:50,8.19047619,Outside,Walk,Co-workers,,Afternoon,Normal,0,4,3,,
12/11/2012 13:55,7.761904762,Outside,Walk,Co-workers,,Afternoon,Calm,0,3,2,,
12/11/2012 14:00,7.619047619,Outside,Walk,Co-workers,,Afternoon,Calm,1,1,0,,
12/11/2012 14:05,8.238095238,Outside,Walk,Co-workers,,Afternoon,Normal,0,0,0,,
12/11/2012 14:10,8,Work,Computer,Alone,,Afternoon,Normal,3,0,1,,
12/11/2012 14:15,10.61904762,Work,Computer,Alone,,Afternoon,Normal,3,0,1,,
12/11/2012 14:20,12.85714286,Work,Computer,Alone,#F27273-1,Afternoon,Normal,1,0,1,,
12/11/2012 14:25,15.61904762,Work,Computer,Alone,,Afternoon,Normal,2,0,1,,
12/11/2012 14:30,15.0952381,Work,Computer,Alone,,Afternoon,Normal,3,0,1,,
12/11/2012 14:35,14.95238095,Work,Computer,Alone,,Afternoon,Normal,2,0,0,,
12/11/2012 14:40,14.71428571,Work,Computer,Alone,,Afternoon,Normal,2,0,0,,
12/11/2012 14:45,14.38095238,Work,Computer,Alone,,Afternoon,Normal,1,0,0,,
12/11/2012 14:50,14.47619048,Work,Computer,Alone,,Afternoon,Normal,0,0,0,,
12/11/2012 14:55,14.23809524,Work,Computer,Alone,,Afternoon,Normal,1,0,0,,
12/11/2012 15:00,14.66666667,Work,Computer,Alone,,Afternoon,Normal,0,0,1,,
12/11/2012 15:05,14.76190476,Work,Meeting,Boss,,Afternoon,Normal,1,0,0,,
12/11/2012 15:10,15.19047619,Work,Meeting,Boss,,Afternoon,Normal,0,0,2,,
12/11/2012 15:15,15.76190476,Work,Meeting,Boss,,Afternoon,Normal,0,0,2,,
12/11/2012 15:20,15.42857143,Work,Meeting,Boss,#EF4445-1,Afternoon,Normal,1,0,5,,
12/11/2012 15:25,14.61904762,Work,Meeting,Boss,,Afternoon,Normal,0,0,1,,
12/11/2012 15:30,14.28571429,Work,Meeting,Boss,,Afternoon,Normal,1,0,1,,
12/11/2012 15:35,13.80952381,Work,Meeting,Boss,,Afternoon,Normal,0,0,0,,
12/11/2012 15:40,14.04761905,Work,Meeting,Boss,,Afternoon,Normal,2,0,1,,
12/11/2012 15:45,14.0952381,Work,Meeting,Boss,,Afternoon,Normal,0,0,1,,
12/11/2012 15:50,15.0952381,Work,Meeting,Boss,,Afternoon,Normal,3,0,1,,
12/11/2012 15:55,15.66666667,Work,Meeting,Boss,,Afternoon,Normal,3,0,1,,
12/11/2012 16:00,15.23809524,Work,Meeting,Boss,,Afternoon,Normal,0,0,1,,
12/11/2012 16:05,14.38095238,Work,Meeting,Boss,#F79635-1,Afternoon,Normal,1,0,1,,
12/11/2012 16:10,14.19047619,Work,Call,Clients,,Afternoon,Normal,3,0,1,,
12/11/2012 16:15,13.85714286,Work,Call,Clients,,Afternoon,Normal,0,0,0,,
12/11/2012 16:20,14.23809524,Work,Call,Clients,,Afternoon,Normal,3,0,1,,
12/11/2012 16:25,14.28571429,Work,Call,Clients,,Afternoon,Normal,2,0,1,,
12/11/2012 16:30,14.38095238,Work,Call,Clients,,Afternoon,Normal,3,0,1,,
12/11/2012 16:35,13.85714286,Work,Call,Clients,#F79635-2,Afternoon,Normal,1,0,1,,
12/11/2012 16:40,13.14285714,Work,Call,Clients,,Afternoon,Normal,1,0,2,,
12/11/2012 16:45,13.85714286,Work,Call,Clients,,Afternoon,Normal,0,1,2,,
12/11/2012 16:50,14.42857143,Work,Call,Clients,,Afternoon,Normal,0,0,4,,
12/11/2012 16:55,14.52380952,Work,Call,Clients,,Afternoon,Normal,0,0,2,,
12/11/2012 17:00,14,Work,Call,Clients,,Evening,Normal,0,1,3,,
12/11/2012 17:05,13.52380952,Work,Call,Clients,#BAD76C-1,Evening,Normal,0,1,2,,
12/11/2012 17:10,13.71428571,Work,Call,Clients,,Evening,Normal,0,2,3,,
12/11/2012 17:15,14.71428571,Work,Call,Clients,,Evening,Normal,0,1,2,,
12/11/2012 17:20,16.33333333,Work,Call,Clients,,Evening,Normal,0,0,2,,
12/11/2012 17:25,17.04761905,Work,Call,Clients,,Evening,Normal,0,1,0,,
12/11/2012 17:30,16.80952381,Work,Computer,Alone,,Evening,Normal,0,0,1,,
12/11/2012 17:35,16.38095238,Work,Computer,Alone,,Evening,Normal,0,2,3,,
12/11/2012 17:40,17,Work,Computer,Alone,,Evening,Normal,0,2,1,,
12/11/2012 17:45,17.33333333,Work,Computer,Alone,,Evening,Normal,0,1,2,,
12/11/2012 17:50,17.42857143,Work,Computer,Alone,#F79635-3,Evening,Normal,0,1,4,,
12/11/2012 17:55,16.76190476,Work,Computer,Alone,,Evening,Normal,0,2,2,,
12/11/2012 18:00,16.66666667,Work,Computer,Alone,,Evening,Normal,0,2,2,,
12/11/2012 18:05,17.04761905,Gym,Workout,Alone,,Evening,Normal,0,0,3,,
12/11/2012 18:10,17.95238095,Gym,Workout,Alone,#BAD76C-4,Evening,Elevated,0,2,2,,
12/11/2012 18:15,17.85714286,Gym,Workout,Alone,,Evening,Elevated,0,2,3,,
12/11/2012 18:20,17.71428571,Gym,Workout,Alone,,Evening,Elevated,0,0,2,,
12/11/2012 18:25,17.61904762,Gym,Workout,Alone,,Evening,Elevated,0,1,4,,
12/11/2012 18:30,18.19047619,Gym,Workout,Alone,,Evening,Elevated,0,1,1,,
12/11/2012 18:35,16.76190476,Gym,Workout,Alone,,Evening,Normal,0,1,4,,
12/11/2012 18:40,15.71428571,Gym,Workout,Alone,,Evening,Normal,0,2,3,,
12/11/2012 18:45,14.66666667,Gym,Workout,Alone,,Evening,Normal,0,0,1,,
12/11/2012 18:50,14.61904762,Home,Dinner,Alone,,Evening,Normal,0,1,2,,
12/11/2012 18:55,14.66666667,Home,Dinner,Alone,,Evening,Normal,0,1,4,,
12/11/2012 19:00,14.85714286,Home,Dinner,Alone,,Evening,Normal,1,0,0,,
12/11/2012 19:05,15.19047619,Home,Dinner,Alone,,Evening,Normal,0,1,1,,
12/11/2012 19:10,15.04761905,Home,Dinner,Alone,,Evening,Normal,0,1,0,,
12/11/2012 19:15,14.47619048,Home,Dinner,Alone,,Evening,Normal,1,1,1,,
12/11/2012 19:20,14.71428571,Home,TV,Girlfriend,,Evening,Normal,1,0,1,,
12/11/2012 19:25,14.19047619,Home,TV,Girlfriend,,Evening,Normal,1,1,0,,
12/11/2012 19:30,14.66666667,Home,TV,Girlfriend,,Evening,Normal,1,0,1,,
12/11/2012 19:35,14,Home,TV,Girlfriend,#BAD76C-3,Evening,Normal,0,1,0,,
12/11/2012 19:40,13.95238095,Home,TV,Girlfriend,,Evening,Normal,0,0,1,,
12/11/2012 19:45,13.85714286,Home,TV,Girlfriend,,Evening,Normal,1,0,0,,
12/11/2012 19:50,14.61904762,Home,TV,Girlfriend,,Evening,Normal,0,0,0,,
12/11/2012 19:55,15.0952381,Home,TV,Girlfriend,,Evening,Normal,1,1,1,,
12/11/2012 20:00,15.04761905,Home,TV,Girlfriend,,Evening,Normal,1,0,0,,
12/11/2012 20:05,14.42857143,Home,TV,Girlfriend,,Evening,Normal,1,1,0,,
12/11/2012 20:10,14.42857143,Home,TV,Girlfriend,,Evening,Normal,0,1,1,,
12/11/2012 20:15,14.42857143,Home,TV,Girlfriend,,Evening,Normal,0,0,0,,
12/11/2012 20:20,14.42857143,Home,TV,Girlfriend,,Evening,Normal,1,0,0,,
12/11/2012 20:25,14.28571429,Home,TV,Girlfriend,,Evening,Normal,1,1,0,,
12/11/2012 20:30,14.38095238,Home,TV,Girlfriend,,Evening,Normal,0,1,1,,http://s3-media1.ak.yelpcdn.com/dphoto/An8rqPvtJt1IbRmwt5Cnsw/xl.jpg
12/11/2012 20:35,12.57142857,Home,Computer,Alone,,Evening,Normal,1,1,1,,
12/11/2012 20:40,10.9047619,Home,Computer,Alone,,Evening,Normal,1,1,1,,
12/11/2012 20:45,8.523809524,Home,Computer,Alone,#FAED23-2,Evening,Normal,0,0,1,,
12/11/2012 20:50,8.19047619,Home,Computer,Alone,,Evening,Normal,0,1,1,,
12/11/2012 20:55,8.285714286,Home,Computer,Alone,,Evening,Normal,1,1,0,,
12/11/2012 21:00,8.142857143,Home,Computer,Alone,,Evening,Normal,1,1,1,,
12/11/2012 21:05,8.19047619,Home,Computer,Alone,,Evening,Normal,0,0,0,,
12/11/2012 21:10,8.285714286,Home,Computer,Alone,,Evening,Normal,1,0,0,,
12/11/2012 21:15,10.23809524,Home,Computer,Alone,,Evening,Normal,1,1,0,,
12/11/2012 21:20,12.28571429,Home,Computer,Alone,#A41D21-3,Evening,Normal,1,0,0,,
12/11/2012 21:25,13.66666667,Home,Computer,Alone,,Evening,Normal,1,1,1,,
12/11/2012 21:30,13.61904762,Home,Computer,Alone,,Evening,Normal,1,0,1,,
12/11/2012 21:35,13.80952381,Home,Computer,Alone,,Evening,Normal,1,0,1,,
12/11/2012 21:40,13.52380952,Home,Computer,Alone,,Evening,Normal,0,1,1,,
12/11/2012 21:45,13.71428571,Home,Computer,Alone,,Evening,Normal,0,0,1,,
12/11/2012 21:50,13.47619048,Home,Computer,Alone,,Evening,Normal,1,0,1,,
12/11/2012 21:55,13.33333333,Home,Computer,Alone,,Evening,Normal,0,1,1,,
12/11/2012 22:00,13.52380952,Home,Computer,Alone,,Evening,Normal,1,0,1,,
12/11/2012 22:05,13.42857143,Home,Computer,Alone,,Evening,Normal,0,1,1,,
12/11/2012 22:10,14.38095238,Home,Computer,Alone,,Evening,Normal,1,1,0,,
12/11/2012 22:15,13.80952381,Home,Computer,Alone,,Evening,Normal,0,1,0,,
12/11/2012 22:20,13.52380952,Home,Computer,Alone,,Evening,Normal,0,0,0,,
12/11/2012 22:25,13.04761905,Home,Computer,Alone,,Evening,Normal,1,1,1,,
12/11/2012 22:30,13.52380952,Home,Computer,Alone,,Evening,Normal,1,1,0,,
12/11/2012 22:35,14.38095238,Home,Computer,Alone,,Evening,Normal,1,1,0,,
12/11/2012 22:40,14.19047619,Home,Computer,Alone,#BAD76C-1,Evening,Normal,1,1,0,,
12/11/2012 22:45,12.95238095,Home,Computer,Alone,,Evening,Normal,0,0,1,,
12/11/2012 22:50,10.85714286,Home,Computer,Alone,,Evening,Normal,0,0,0,,
12/11/2012 22:55,9.19047619,Home,Bed,Alone,,Evening,Normal,1,1,0,,
12/11/2012 23:00,8.095238095,Home,Bed,Alone,,Evening,Normal,1,1,1,,
12/11/2012 23:05,7.714285714,Home,Bed,Alone,,Evening,Calm,1,0,0,,
12/11/2012 23:10,7.523809524,Home,Bed,Alone,,Evening,Calm,1,1,1,,
12/11/2012 23:15,8.619047619,Home,Bed,Alone,,Evening,Normal,1,1,0,,
12/11/2012 23:20,8.761904762,Home,Bed,Alone,,Evening,Normal,1,0,0,,
12/11/2012 23:25,8.428571429,Home,Bed,Alone,,Evening,Normal,1,1,0,,
12/11/2012 23:30,7.476190476,Home,Bed,Alone,,Evening,Calm,0,0,1,,
12/11/2012 23:35,7.523809524,Home,Bed,Alone,,Evening,Calm,0,1,1,,
12/11/2012 23:40,8.142857143,Home,Bed,Alone,,Evening,Normal,0,1,1,,
12/11/2012 23:45,8.428571429,Home,Bed,Alone,,Evening,Normal,0,0,0,,
12/11/2012 23:50,8.666666667,Home,Bed,Alone,,Evening,Normal,0,0,0,,
12/11/2012 23:55,8.952380952,Home,Bed,Alone,,Evening,Normal,1,0,1,,
